,Name,Distance,Rating,Station Name
4028,La Cubanita Alkmaar,1019.1139257354848,5.0,Heiloo
4029,SuperThai Restaurant ,749.6106910535735,3.3,Heiloo
4030,Café-Bar Odeon,1117.6786219087742,4.0,Heiloo
4031,Grand Café Klunder,491.1964571528282,0.0,Heiloo
4032,1480 Food Bar,1019.4541370951409,4.0,Heiloo
4033,Restaurant Tapas &,1057.2459116972116,5.0,Heiloo
4034,Happy Italy,518.4117475871739,3.3,Heiloo
4035,Granada Grand Cafe & Restaurant,597.1834813755764,5.0,Heiloo
4036,Proeflokaal De Boom,942.184391949158,0.0,Heiloo
4037,Kunchai,994.5218072237367,4.5,Heiloo
4038,Cafe De Pilaren,1085.9413393183647,5.0,Heiloo
4039,Moeke,484.4824365505958,0.0,Heiloo
4040,De Amstelhoek,967.9020076874574,4.0,Heiloo
4041,Il Colosseo,738.3859911669595,5.0,Heiloo
4042,Rue de la Plume,789.023446360917,5.0,Heiloo
4043,'t Friethuys,937.8352468571736,5.0,Heiloo
4044,Taormina,1149.6070313784464,5.0,Heiloo
4045,Ristobar Italica,1083.0744620729238,2.4,Heiloo
4046,Le Bon,1008.7088239418918,4.0,Heiloo
4047,De Bonte Bengel,574.7221520255662,2.8,Heiloo
4048,Subway,861.8243738210845,5.0,Heiloo
4049,Cafe Bali,920.3244724023469,3.7,Heiloo
4050,De Binnenkomer,599.4072940907039,4.7,Oudenbosch
4051,Vers Eten & Drinken,77.34336015072499,4.5,Oudenbosch
4052,Daikichi,54.04131208278735,4.0,Oudenbosch
4053,Burger King,38.753209797124605,3.0,Oudenbosch
